station_name,station_code,state,latitude,longitude,date,year,all_sources,n_params,min_trust,mean_trust,temperature,ph,conductivity,do,bod,cod,nitrate,fecal_coliform,total_coliform,tds,fluoride,arsenic,turbidity,chloride,hardness,sulphate,iron,calcium,magnesium,sodium,potassium,ammonia,tss,toc
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1975-08-01,1975,data_gov_in,12,0.44099999999999995,0.496,28.5,8.0,190.0,,,,0.0099999998,,,114.0,,,,12.5,8.0,1.0,,19.0,5.4000000954,15.3000001907,91.803276062,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1975-12-01,1975,data_gov_in,12,0.44099999999999995,0.496,26.5,5.9759998322,500.0,,,,0.0099999998,,,275.0,,,,19.0,12.0,17.2000007629,,30.5,12.6000003815,23.6200008392,153.8032836914,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1976-01-02,1976,data_gov_in,12,0.44099999999999995,0.496,24.0,8.0,275.0,,,,0.0099999998,,,169.0,,,,12.0,1.0,2.2000000477,,36.0,9.0,11.0,155.737701416,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1976-05-01,1976,data_gov_in,12,0.44099999999999995,0.506,25.5,7.968000412,566.0,,,,0.0099999998,,,312.0,,,,13.6000003815,5.0,1.0,,35.0,12.5,8.8000001907,156.0409851074,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1976-11-01,1976,data_gov_in,12,0.44099999999999995,0.506,27.5,7.968000412,340.0,,,,0.0099999998,,,214.0,,,,11.6000003815,11.0,1.0,,32.4000015259,13.2100000381,6.8000001907,160.1721343994,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1976-12-06,1976,data_gov_in,12,0.44099999999999995,0.496,25.5,8.1999998093,330.0,,,,0.0099999998,,,209.0,,,,17.0,12.0,7.3000001907,,30.6800003052,13.0,13.0,167.9918060303,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1977-06-01,1977,data_gov_in,12,0.44099999999999995,0.506,27.0,7.968000412,400.0,,,,0.0099999998,,,253.0,,,,28.0,6.0,1.0,,30.1000003815,12.8999996185,12.6000003815,164.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1977-12-01,1977,data_gov_in,12,0.44099999999999995,0.496,26.5,8.1000003815,380.0,,,,0.0099999998,,,209.0,,,,16.0,12.0,7.4099998474,,32.6800003052,16.0,12.0,168.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1978-04-01,1978,data_gov_in,12,0.44099999999999995,0.506,23.0,8.0,380.0,,,,0.0099999998,,,239.0,,,,15.0,4.0,19.75,,37.8400001526,8.2600002289,16.0,160.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1978-07-01,1978,data_gov_in,12,0.44099999999999995,0.496,27.0,8.1000003815,190.0,,,,0.0099999998,,,118.0,,,,15.0,7.0,1.0,,25.1800003052,3.5999999046,6.8000001907,86.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1978-09-01,1978,data_gov_in,12,0.44099999999999995,0.496,27.5,8.0,170.0,,,,0.0099999998,,,104.0,,,,12.0,9.0,1.0,,18.9200000763,4.1300001144,11.1999998093,84.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1978-10-03,1978,data_gov_in,12,0.44099999999999995,0.496,28.5,8.1000003815,290.0,,,,0.0099999998,,,181.0,,,,13.0,10.0,1.0,,30.9599990845,9.2899999619,8.6000003815,128.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1978-11-01,1978,data_gov_in,12,0.63,0.716,27.5,7.968000412,213.0,,,,0.0199999996,,,126.0,,,,14.0,11.0,1.0,,34.4000015259,8.7700004578,14.1999998093,148.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1978-12-01,1978,data_gov_in,12,0.44099999999999995,0.496,27.0,8.1000003815,302.0,,,,0.0099999998,,,192.0,,,,13.0,12.0,1.0,,32.8600006104,49.0200004578,11.1999998093,148.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1979-01-01,1979,data_gov_in,12,0.44099999999999995,0.496,17.5,8.3000001907,272.0,,,,0.0099999998,,,170.0,,,,12.0,1.0,27.9799995422,,32.0299987793,10.8400001526,13.0,97.0163955688,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1979-07-02,1979,data_gov_in,12,0.44099999999999995,0.496,26.5,7.6999998093,220.0,,,,0.0099999998,,,138.0,,,,11.0,7.0,1.0,,23.2199993134,1.5499999523,5.5999999046,72.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1980-09-01,1980,data_gov_in,12,0.44099999999999995,0.49,26.0,7.6999998093,112.0,,,,0.0099999998,,,88.0,,,,10.0,9.0,1.0,,16.3400001526,3.6099998951,4.1999998093,2.2000000477,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1980-10-01,1980,data_gov_in,12,0.44099999999999995,0.496,25.0,8.1999998093,235.0,,,,0.0099999998,,,147.0,,,,8.0,10.0,1.0,,32.6800003052,5.1599998474,12.0,143.4426269531,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1981-04-01,1981,data_gov_in,14,0.44099999999999995,0.488,25.0,7.8000001907,430.0,,0.6600000262,,0.0099999998,,,273.0,0.1000000015,,,27.0,4.0,33.7999992371,,38.7000007629,20.1200008392,16.2999992371,156.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1981-08-01,1981,data_gov_in,14,0.44099999999999995,0.481,27.5,8.0,440.0,,0.001,,0.0099999998,,,280.0,0.0500000007,,,38.0,8.0,23.2000007629,,25.7999992371,27.8600006104,53.0,184.262298584,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1981-10-04,1981,data_gov_in,14,0.44099999999999995,0.49,31.0,8.0,485.0,,0.001,,0.0099999998,,,308.0,0.0500000007,,,44.0,10.0,33.4000015259,,31.8199996948,4.6399998665,20.5,166.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1982-03-01,1982,data_gov_in,14,0.44099999999999995,0.488,25.0,7.5,280.0,,0.5600000024,,0.0099999998,,,177.0,0.0500000007,,,45.0,3.0,35.7000007629,,33.5400009155,19.6100006104,18.7000007629,170.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1982-07-01,1982,data_gov_in,14,0.44099999999999995,0.481,31.5,8.1999998093,345.0,,0.001,,0.0900000036,,,216.0,0.0500000007,,,20.0,7.0,7.1999998093,,22.3600006104,8.2600002289,9.5,110.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1982-09-01,1982,data_gov_in,14,0.44099999999999995,0.481,29.5,8.1999998093,490.0,,0.001,,0.0900000036,,,310.0,0.0500000007,,,50.0,9.0,36.0,,55.9000015259,20.1200008392,22.0,188.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1982-11-02,1982,data_gov_in,14,0.44099999999999995,0.488,29.0,7.5999999046,365.0,,0.001,,0.0099999998,,,228.0,0.8999999762,,,29.0,11.0,24.0,,37.8400001526,15.4799995422,22.0,156.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1983-01-01,1983,data_gov_in,14,0.44099999999999995,0.481,25.0,7.8000001907,350.0,,0.001,,0.150000006,,,221.0,0.2700000107,,,24.0,1.0,15.0,,53.3199996948,27.8600006104,14.3999996185,215.9999847412,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1983-07-01,1983,data_gov_in,14,0.44099999999999995,0.481,29.5,8.0,475.0,,0.001,,0.1000000015,,,300.0,0.5299999714,,,29.0,7.0,33.7000007629,,61.9199981689,13.4200000763,18.3999996185,208.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1983-08-01,1983,data_gov_in,14,0.44099999999999995,0.481,31.5,8.1999998093,175.0,,0.001,,0.0299999993,,,108.0,0.0900000036,,,10.0,8.0,4.0,,23.2199993134,4.6399998665,3.4000000954,92.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1983-09-01,1983,data_gov_in,14,0.44099999999999995,0.481,30.5,8.1999998093,170.0,,0.0199999996,,0.0199999996,,,105.0,0.4300000072,,,10.0,9.0,6.4000000954,,18.0599994659,10.3199996948,5.0,84.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1983-10-01,1983,data_gov_in,14,0.44099999999999995,0.481,29.0,8.1999998093,165.0,,0.001,,0.0099999998,,,102.0,0.0500000007,,,12.0,10.0,1.0,,12.0399999619,6.1900000572,17.0,68.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1983-11-01,1983,data_gov_in,14,0.44099999999999995,0.481,26.3999996185,8.0,270.0,,0.001,,0.0099999998,,,170.0,0.1599999964,,,14.0,11.0,1.0,,38.7000007629,11.8699998856,7.6999998093,156.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1984-04-02,1984,data_gov_in,14,0.44099999999999995,0.49,26.5,7.968000412,325.0,,0.3300000131,,0.0099999998,,,204.0,0.1099999994,,,20.0,4.0,5.4000000954,,36.1199989319,12.8999996185,11.6999998093,176.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1984-05-01,1984,data_gov_in,14,0.44099999999999995,0.481,26.0,7.9000000954,635.0,,0.5199999809,,1.6000000238,,,403.0,0.200000003,,,32.0,5.0,8.6999998093,,56.7599983215,24.25,15.8000001907,220.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1985-02-01,1985,data_gov_in,13,0.315,0.668,24.0,8.0,255.0,,0.001,,,,,160.0,2.0999999046,,,18.0,2.0,7.5,,43.0,8.2600002289,8.5,164.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1985-03-01,1985,data_gov_in,13,0.44099999999999995,0.485,26.5,8.1000003815,310.0,,0.4199999869,,,,,194.0,0.7799999714,,,16.0,3.0,6.8000001907,,38.7000007629,9.8000001907,9.6000003815,172.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1985-04-01,1985,data_gov_in,13,0.44099999999999995,0.494,26.5,8.0,550.0,,0.200000003,,,,,350.0,0.5799999833,,,28.0,4.0,10.1999998093,,38.7000007629,36.1199989319,12.5,264.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1985-06-01,1985,data_gov_in,13,0.44099999999999995,0.485,30.5,7.5,290.0,,0.0900000036,,,,,181.0,0.0500000007,,,18.0,6.0,5.5,,14.6199998856,20.1200008392,12.5,147.9508209229,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1985-09-02,1985,data_gov_in,13,0.44099999999999995,0.485,31.0,7.9000000954,550.0,,0.0599999987,,,,,347.0,0.4799999893,,,35.0,9.0,26.2999992371,,13.7600002289,52.1199989319,30.5,224.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1985-10-01,1985,data_gov_in,13,0.44099999999999995,0.485,30.0,7.6999998093,545.0,,0.001,,,,,344.0,0.4099999964,,,30.0,10.0,19.5,,43.0,35.5400009155,17.0,266.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1985-11-01,1985,data_gov_in,13,0.44099999999999995,0.485,30.5,8.1000003815,290.0,,0.001,,,,,183.0,0.150000006,,,14.0,11.0,3.5,,35.2599983215,19.6100006104,11.1999998093,180.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1986-03-01,1986,data_gov_in,13,0.44099999999999995,0.501,23.0,7.8000001907,490.0,,0.6899999976,,,,,310.0,0.2800000012,,,28.0,3.0,13.0,,48.1599998474,26.8299999237,13.0,220.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1986-04-01,1986,data_gov_in,13,0.44099999999999995,0.494,26.0,8.3000001907,250.0,,0.1800000072,,,,,156.0,0.2599999905,,,16.0,4.0,12.0,,25.7999992371,10.3199996948,6.0,168.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1986-06-01,1986,data_gov_in,13,0.44099999999999995,0.501,25.5,7.968000412,600.0,,0.001,,,,,375.0,0.1199999973,,,30.0,6.0,22.0,,34.4000015259,28.3799991608,14.0,238.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1986-08-01,1986,data_gov_in,13,0.44099999999999995,0.485,28.0,7.8000001907,510.0,,0.001,,,,,322.0,0.1299999952,,,38.0,8.0,21.0,,21.5,39.2200012207,26.0,218.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1986-09-01,1986,data_gov_in,13,0.44099999999999995,0.485,29.0,7.9000000954,270.0,,0.3100000024,,,,,172.0,0.349999994,,,12.0,9.0,4.0,,26.6599998474,13.4200000763,10.8000001907,152.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1986-11-03,1986,data_gov_in,13,0.44099999999999995,0.485,27.5,8.0,305.0,,0.0599999987,,,,,187.0,0.3400000036,,,14.0,11.0,4.5,,36.1199989319,13.4200000763,12.0,176.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1986-12-01,1986,data_gov_in,13,0.44099999999999995,0.491,25.0,7.8000001907,320.0,,0.0149999997,,,,,202.0,0.0500000007,,,22.0,12.0,14.8000001907,,37.8400001526,17.5400009155,13.6999998093,186.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1987-01-01,1987,data_gov_in,14,0.63,0.688,20.0,8.1000003815,414.0,,0.001,,0.0137999998,,,,0.6269999743,,,28.0450000763,1.0,11.5200004578,0.0099999998,53.2000007629,29.888999939,23.6900005341,258.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1987-02-01,1987,data_gov_in,14,0.63,0.688,22.5,8.0,469.0,,0.0199999996,,0.0,,,,0.1330000013,,,25.9150009155,2.0,14.8800001144,0.0,30.7999992371,43.8614997864,21.3899993896,256.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1987-03-01,1987,data_gov_in,14,0.63,0.688,22.0,8.0,500.0,,0.1099999994,,0.0137999998,,,,0.0,,,24.8500003815,3.0,13.9200000763,0.0099999998,53.2000007629,19.0755004883,21.3899993896,264.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1987-04-01,1987,data_gov_in,14,0.63,0.688,26.0,8.1499996185,250.0,,0.1879999936,,0.0,,,,0.1899999976,,,13.845000267,4.0,4.8000001907,0.0,25.7999992371,10.3275003433,14.2600002289,148.0,,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1987-06-01,1987,data_gov_in,14,0.63,0.697,30.0,8.1999998093,170.0,,0.001,,0.0099999998,,,,0.2090000063,,,18.1049995422,6.0,0.0,,36.0,13.9724998474,11.0399999619,164.0,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1987-07-01,1987,data_gov_in,14,0.63,0.697,26.0,8.3000001907,415.0,,0.1199999973,,0.0,,,,0.1899999976,,,40.1150016785,7.0,25.4400005341,,47.2000007629,16.5240001678,23.6900005341,186.0,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1987-08-01,1987,data_gov_in,14,0.63,0.695,29.5,7.968000412,140.0,,0.0659999996,,0.0275999997,,,,0.0,,,12.0699996948,8.0,10.5600004196,,27.3999996185,1.8346500397,5.0599999428,112.0,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1987-12-01,1987,data_gov_in,14,0.63,0.697,22.0,8.0,240.0,,0.001,,0.1677200049,,,,0.0,,,40.1150016785,12.0,15.3599996567,,37.7999992371,26.2439994812,14.029999733,264.0,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1988-03-01,1988,data_gov_in,14,0.63,0.697,25.0,7.6999998093,286.0,,0.1400000006,,0.0741999969,,,,0.0,,,15.9750003815,3.0,2.8800001144,,35.2000007629,13.9724998474,11.0399999619,164.0,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1988-05-01,1988,data_gov_in,14,0.63,0.688,26.5,8.1999998093,600.0,,0.0199999996,,0.0,,,,1.4060000181,,,17.75,5.0,3.8399999142,,33.4000015259,15.4305000305,11.7299995422,164.0,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1988-08-01,1988,data_gov_in,14,0.63,0.697,27.5,7.9679999352,550.0,,0.0399999991,,0.4617599845,,,,0.6079999804,,,40.1150016785,8.0,0.0,,52.4000015259,22.1130008698,22.7700004578,206.0,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1988-12-01,1988,data_gov_in,16,0.63,0.735,20.0,7.8000001907,330.0,7.4499998093,0.2700000107,,0.3698319793,,,,0.0,,,25.9150009155,12.0,14.3999996185,0.1860000044,37.0,12.8789997101,18.6299991608,156.0,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1989-04-01,1989,data_gov_in,16,0.63,0.698,24.5,7.968000412,310.0,7.6300001144,1.3680000305,,0.0319520012,,,,0.8550000191,,,18.1049995422,4.0,7.1999998093,0.2976000011,31.7999992371,19.0755004883,10.5799999237,148.0,0.0702000037,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1989-08-01,1989,data_gov_in,16,0.63,0.705,29.5,8.25,165.0,7.8299999237,0.001,,0.3500880003,,,,0.0,,,9.9399995804,8.0,11.0399999619,0.706799984,21.3999996185,6.6824998856,2.9900000095,80.0,0.2106000036,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1990-02-01,1990,data_gov_in,16,0.63,0.704,24.0,7.968000412,235.0,7.7100000381,0.2099999934,,0.1635800004,,,,0.0,,,13.845000267,2.0,9.1199998856,0.3161999881,28.3999996185,13.9724998474,11.5,130.0,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1990-06-01,1990,data_gov_in,15,0.63,0.684,29.5,8.1999998093,402.0,,0.0500000007,,0.1378920078,,,,0.550999999,,,25.9150009155,6.0,12.0,0.0,39.4000015259,10.3275003433,17.0200004578,142.0,0.0,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1991-03-02,1991,data_gov_in,15,0.63,0.692,20.5,7.6999998093,380.0,,0.1199999973,,0.5006120205,,,,0.0,,,34.0800018311,3.0,24.9599990845,0.2231999934,20.6000003815,27.8234996796,18.6299991608,148.0,0.0,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1991-04-01,1991,data_gov_in,16,0.63,0.698,25.0,7.968000412,300.0,8.3800001144,0.4600000083,,0.0735640004,,,,0.2660000026,,,19.8799991608,4.0,10.0799999237,0.1301999986,30.7999992371,16.0380001068,11.7299995422,138.0,0.2246399969,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1991-08-01,1991,data_gov_in,16,0.63,0.698,30.5,7.5,260.0,7.2300000191,0.001,,0.1955319941,,,,0.0,,,57.8650016785,8.0,44.1599998474,0.0,42.0,42.7680015564,20.9300003052,220.0,0.4071600139,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1991-12-02,1991,data_gov_in,15,0.63,0.692,20.0,8.1000003815,500.0,,0.2599999905,,0.938380003,,,,0.4939999878,,,31.9500007629,12.0,28.7999992371,0.0,17.2000007629,49.4505004883,8.970000267,228.0,0.084239997,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1992-05-01,1992,data_gov_in,15,0.63,0.692,27.0,7.5399999619,523.0,,0.200000003,,0.644127965,,,,0.0,,,9.9399995804,5.0,14.8800001144,0.0,75.5999984741,37.1790008545,18.3999996185,236.0,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1992-08-01,1992,data_gov_in,16,0.63,0.681,29.5,7.5999999046,120.0,7.2300000191,0.3400000036,,0.0416119993,,,,0.0,,,13.845000267,8.0,10.0799999237,0.0,13.8000001907,7.1684999466,7.5900001526,44.0,0.084239997,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1992-12-01,1992,data_gov_in,16,0.63,0.698,22.5,8.3000001907,250.0,8.6800003052,0.1899999976,,0.0978720039,,,,0.7409999967,,,13.845000267,12.0,2.8800001144,0.0,24.7999992371,15.4305000305,12.1899995804,86.0,0.0,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1993-02-01,1993,data_gov_in,16,0.63,0.713,19.5,8.3999996185,310.0,8.5699996948,0.1220000014,,0.0840720013,,,,0.1330000013,,,15.9750003815,2.0,3.8399999142,0.2046000063,46.4000015259,15.4305000305,13.1099996567,120.0,0.0,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1993-03-01,1993,data_gov_in,16,0.63,0.705,22.5,8.5,250.0,8.6499996185,0.001,,0.1261080056,,,,0.4180000126,,,13.845000267,3.0,2.8800001144,0.0744000003,37.7999992371,18.1035003662,11.0399999619,100.0,0.0,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1993-06-01,1993,data_gov_in,16,0.63,0.698,31.5,7.968000412,300.0,8.7100000381,0.001,,0.1534959972,,,,0.474999994,,,24.1399993896,6.0,108.0,0.0,26.0,12.8789997101,13.8000001907,90.0,0.2667599916,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1993-10-01,1993,data_gov_in,16,0.63,0.698,30.5,8.1000003815,250.0,7.2399997711,0.1700000018,,0.5150520205,,,,0.0,,,8.1649999619,10.0,22.0799999237,0.0930000022,18.0,7.1684999466,6.9000000954,50.0,0.4071600139,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1993-11-01,1993,data_gov_in,15,0.63,0.684,27.5,6.7300000191,150.0,,0.1199999973,,4.9103879929,,,,0.4560000002,,,75.9700012207,11.0,55.2000007629,0.0,60.0,51.5159988403,43.9300003052,154.0,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1993-12-01,1993,data_gov_in,16,0.63,0.713,25.0,7.4000000954,620.0,7.8499999046,0.1299999952,,1.4568240643,,,,0.2469999939,,,59.9949989319,12.0,7.1999998093,0.0,57.4000015259,43.2540016174,25.2999992371,130.0,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1994-09-01,1994,data_gov_in,15,0.63,0.692,28.0,7.9200000763,111.5,,0.150000006,,1.3311400414,,,,0.0,,,94.0749969482,9.0,5.7600002289,0.0,44.5999984741,44.3474998474,48.0699996948,148.0,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1994-10-01,1994,data_gov_in,16,0.63,0.712,28.0,7.2800002098,830.0,5.7100000381,0.0359999985,,1.1485600471,,,,0.0,,,63.9000015259,10.0,0.0,0.0,68.5999984741,38.6370010376,18.3999996185,206.0,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1994-11-01,1994,data_gov_in,16,0.63,0.689,27.0,7.9000000954,310.0,5.6500000954,0.5699999928,,0.546043992,,,,0.0,,,18.1049995422,11.0,7.1999998093,0.0,34.4000015259,18.5895004272,10.5799999237,1.1729999781,0.2667599916,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1995-02-01,1995,data_gov_in,16,0.45,0.694,20.5,8.0,100.0,6.0399999619,0.0900000036,,8.720000267,,,,0.0500000007,,,8.0,2.0,19.0,14.8999996185,15.0,15.0,70.0,96.7600021362,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1995-03-01,1995,data_gov_in,16,0.63,0.705,21.5,9.9600000381,350.0,6.0999999046,0.6999999881,,0.150000006,,,,0.6299999952,,,12.0,3.0,8.0,0.0099999998,37.0,15.0,9.0,336.5599975586,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1995-05-01,1995,data_gov_in,15,0.63,0.701,26.0,7.0,450.0,,0.1199999973,,0.0099999998,,,,0.3400000036,,,40.0,5.0,21.0,0.25,35.0,21.0,15.0,348.7680053711,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1995-06-01,1995,data_gov_in,16,0.63,0.712,24.5,8.0,300.0,6.2600002289,0.001,,0.0099999998,,,,0.4600000083,,,20.0,6.0,22.0,0.0099999998,18.0,13.0,18.0,280.950012207,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1995-07-01,1995,data_gov_in,16,0.315,0.692,25.5,8.0,200.0,6.2399997711,0.0500000007,,1.25,,,,0.0500000007,,,22.0,7.0,15.0,1.25,25.0,26.0,10.0,108.0327835083,0.1299999952,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1995-08-01,1995,data_gov_in,15,0.63,0.684,26.0,7.0,500.0,,0.001,,3.2300000191,,,,0.1299999952,,,44.0,8.0,29.0,0.0799999982,44.0,29.0,21.0,444.4400024414,0.2399999946,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1995-09-02,1995,data_gov_in,15,0.378,0.667,28.0,5.9759998322,167.5,,0.1000000015,,11.0,,,,0.0500000007,,,72.0,9.0,63.0,0.0799999982,67.0,53.0,26.0,464.6640014648,0.0700000003,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1995-11-01,1995,data_gov_in,16,0.315,0.678,28.0,8.0,150.0,6.0199999809,0.150000006,,0.969999969,,,,0.0500000007,,,10.0,11.0,18.0,2.0499999523,18.0,13.0,8.0,91.8399963379,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1996-04-02,1996,data_gov_in,16,0.63,0.698,19.5,8.0,250.0,8.4600000381,0.0599999987,,0.4900000095,,,,0.0900000036,,,18.0,4.0,14.0,0.0099999998,35.0,16.0,14.0,51.2599983215,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1996-06-01,1996,data_gov_in,16,0.315,0.686,30.5,7.0,150.0,8.0399999619,0.0900000036,,1.7599999905,,,,0.0500000007,,,14.0,6.0,5.0,1.2589999437,20.0,11.0,7.0,129.9799957275,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1996-07-01,1996,data_gov_in,16,0.63,0.705,27.5,7.5,200.0,8.1000003815,0.1199999973,,1.0299999714,,,,0.0500000007,,,12.0,7.0,13.0,0.6600000262,27.0,17.0,11.0,179.1799926758,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1997-07-01,1997,data_gov_in,16,0.63,0.704,28.0,8.0,300.0,7.9000000954,0.0099999998,,0.5059999824,,,,0.0500000007,,,20.0,7.0,30.0,0.0099999998,35.0,18.0,7.0,425.2699890137,0.1199999973,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1997-10-01,1997,data_gov_in,15,0.63,0.684,25.0,7.0,800.0,,0.1299999952,,0.4399999976,,,,0.200000003,,,62.0,10.0,46.0,0.0099999998,29.0,60.0,29.0,249.1803283691,0.5,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1997-12-01,1997,data_gov_in,16,0.63,0.727,24.5,8.0,550.0,7.2600002289,0.1599999964,,0.0099999998,,,,0.4600000083,,,44.0,12.0,53.0,0.4499999881,61.0,23.0,40.0,216.857925415,0.0500000007,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1998-06-01,1998,data_gov_in,16,0.63,0.705,28.0,7.968000412,200.0,7.2199997902,0.001,,0.0099999998,,,,0.0500000007,,,18.0,6.0,32.0,0.6200000048,23.0,4.0,6.0,148.8719940186,0.150000006,,
Chopan,,Uttar Pradesh,24.5297222222,83.0230555556,1998-09-01,1998,data_gov_in,16,0.63,0.72,26.0,8.0,600.0,7.1999998093,0.1099999994,,3.3900001049,,,,0.5400000215,,,54.0,9.0,37.0,0.0099999998,19.0,46.0,30.0,488.7200012207,0.0500000007,,
